Loc,Loc Name,Loc St Abbrev,Loc Cnty,Loc Zone,Dir Flo,Loc Stat Ind,Loc Type Ind,Eff Date,Inact Date,TSP,TSP Name,TSP FERC CID,Update D/T,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name
73601,"TARGA LOUISIANA FIELD SERVICES, LLC-CALCASIEU, LA",LA,CALCASIEU,WLA,D,A,END,"	20090501",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,TARGA MIDSTREAM SERVICES LLC,"	801475463",,N,,,
73603,"NFR ENERGY/GATLIN GATHERING, HARRISON CO. TX",TX,HARRISON,ETX,R,I,WHD,,"	20190930","	007932908","Texas Eastern Transmission, LP",C000094,20190930 08:20:35,Y,NFR ENERGY LLC,"	","	0000028899",N,,,
73604,"FLINT INTERESTS, LLC/WRIGHT MATERIALS-GOLIAD CO., TX",TX,GOLIAD,STX,R,A,WHD,"	20081114",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"FLINT INTERESTS, LLC","	","	0000030878",N,,,
73608,TGG PIPELINE - CENTRAL DELIVERY POINT,TX,SAN AUGUSTINE,ETX,R,A,WHD,"	20090529",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"TGG PIPELINE, LTD","	","	0000029305",N,,,
73609,WILLIAMS - LMM DAVIS (VALLEY VIEW RD INTERCONNECT)  GREENE,PA,GREENE,2,R,A,WHD,"	20081031",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:51:39,Y,"LAUREL MOUNTAIN MIDSTREAM OPERATING, LLC","	","	0000029340",N,,,
73610,"CNX GAS CO. LLC - MCQUAY, LOCUST HILL I, GREENE CO., PA",PA,GREENE,2,R,A,WHD,"	20090403",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:32,Y,CNX GAS COMPANY LLC,"	088111906",,N,,,
73612,"BUFFCO PROD./JO ALLISON #1-HARRISON CO., TX",TX,HARRISON,ETX,R,A,WHD,"	20081119",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"BUFFCO PRODUCTION, INC.","	155895386",,N,,,
73613,"BUFFCO PROD./SOUTHERN EGG RANCH-SHELBY CO., TX",TX,SHELBY,ETX,R,A,WHD,"	20081029",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"BUFFCO PRODUCTION, INC.","	155895386",,N,,,
73617,KINDER MORGAN TEJAS- NUECES BAY,TX,SAN PATRICIO,STX,D,A,LDC,"	20091014",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 14:57:11,Y,KINDER MORGAN TEJAS PIPELINE LLC,"	879826576",,Y,C000434,"	32-5001-24",SOUTHCROSS TO TOPAZ NUECES
73618,KINDER MORGAN TEJAS- BARNEY DAVIS,TX,NUECES,STX,D,A,END,"	20100301",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 14:57:11,Y,KINDER MORGAN TEJAS PIPELINE LLC,"	879826576",,Y,C000434,"	32-5021-24/32-5026-24/32-5027-24/32-5028-24",SOUTHCROSS TO TOPAZ BARNEY/TOPAZ POWER TO #1 BARNEY/TOPAZ POWER TO #2 BARNEY/TOPAZ POWER TO #3 BARNEY
73620,"WILLIAMS - LMM CLARK RD.,  PA.",PA,FAYETTE,2,R,A,WHD,"	20100505",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:51:39,Y,"LAUREL MOUNTAIN MIDSTREAM OPERATING, LLC","	","	0000029340",N,,,
73621,"WILLIAMS MID-PENN MIDSTREAM- CLYDE- HORSE THIEF RD., INDIAN",PA,INDIANA,3,R,A,WHD,"	20100802",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:51:39,Y,"LAUREL MOUNTAIN MIDSTREAM OPERATING, LLC","	","	0000029340",N,,,
73626,DAVIS SOUTHERN/BINTLIFF #1,TX,BRAZORIA,STX,R,I,WHD,,"	20190930","	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:12:52,Y,DAVIS SOUTHERN OPERATING COMPANY,"	","	0000029028",N,,,
73628,"ACADIAN/FALSE RIVER - BATON ROUGE, LA",LA,WEST BATON ROUGE,ELA,D,A,INT,"	20100407",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,ACADIAN GAS PIPELINE SYSTEM,"	","	0000000010",Y,C000932,"	A3238",TE - FALLS RIVER
73632,FIELDWOOD ENERGY,OF,EAST CAMERON,WLA,R,I,WHD,,"	20190901","	007932908","Texas Eastern Transmission, LP",C000094,20190905 09:20:27,Y,FIELDWOOD ENERGY LLC,"	068663836",,N,,,
73633,SAWTOOTH OIL AND GAS/BIGGS GATHERING RECEIPT,TX,CHAMBERS,STX,R,A,WHD,"	20090402",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"SAWTOOTH OPERATING COMPANY, INC.","	","	0000030895",N,,,
73636,"SANCHEZ OIL AND GAS/PATMAN GATHERING, JACKSON CO., TX",TX,JACKSON,STX,R,I,WHD,,"	20190930","	007932908","Texas Eastern Transmission, LP",C000094,20190930 10:20:30,Y,SANCHEZ OIL AND GAS CORP.,"	","	0000025624",N,,,
73639,SOUTHWESTERN ENERGY/JEBEL GATHERING,TX,SAN AUGUSTINE,ETX,R,A,WHD,"	20090521",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"LIME ROCK RESOURCES III-A, L.P.","	","	0000030355",N,,,
73640,XTO ENERGY/BARFIELD WARD GATHERING,TX,NACOGDOCHES,ETX,R,A,WHD,"	20090626",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:28:58,Y,XTO ENERGY INC.,"	804712347",,N,,,
73641,"NOBLE ENERGY-HARRIS YATES-SHELBY CO., TX",TX,SHELBY,ETX,R,A,WHD,"	20090903",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,AETHON ENERGY OPERATING LLC,"	","	0000030483",N,,,
73642,ENI MC 365 BUY BACK METER,OF,SOUTH PASS,ELA,D,A,END,"	20150312",,"	007932908","Texas Eastern Transmission, LP",C000094,20200331 15:54:16,Y,ENI PETROLEUM US LLC,"	605981682",,N,,,
73646,"ARENA OFFSHORE, LP -EC 328",OF,EAST CAMERON,WLA,R,I,WHD,,"	20190801","	007932908","Texas Eastern Transmission, LP",C000094,20200825 14:53:42,Y,"ARENA OFFSHORE, LP","	131086030",,N,,,
73649,ACCESS MIDSTREAM/CARZENAVA GATHERING,TX,SHELBY,ETX,R,A,WHD,"	20091008",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"ACCESS MIDSTREAM OPERATING, L.L.C.","	","	0000030199",N,,,
73650,"XTO ENERGY - MILL RUN / STEWARTON RAOD, FAYETTE, PA.",PA,FAYETTE,2,R,A,WHD,"	20120417",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:28:58,Y,XTO ENERGY INC.,"	804712347",,N,,,
73651,"SAMSON MENHORNE, SOMERSET CO., PA",PA,SOMERSET,3,R,A,WHD,"	20091208",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:41,Y,"ONSHORE ROYALTIES, LLC","	","	0000030428",N,,,
73652,"SHERIDAN HOLDING COMPANY III,LLC-WARR GATHERING",TX,SHELBY,ETX,R,A,WHD,"	20100215",,"	007932908","Texas Eastern Transmission, LP",C000094,20200804 17:23:35,Y,SHERIDAN PRODUCTION LLC,"	800210283",,N,,,
73653,TEPPCO/BEAUMONT VAPOR RECOVERY,TX,JEFFERSON,STX,D,A,END,"	20100525",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,ENTERPRISE PRODUCTS OPERATING LLC,"	841528859",,N,,,
73654,FIELDWOOD ENERGY - CA 43,OF,CHANDELEUR SOUND,ELA,R,A,WHD,"	20100619",,"	007932908","Texas Eastern Transmission, LP",C000094,20190731 09:35:19,Y,FIELDWOOD ENERGY LLC,"	068663836",,N,,,
73656,"WILLIAMS OHIO VALLEY MIDSTREAM LLC.-GOSNEY HILL ROAD, MARSH",WV,MARSHALL,2,R,A,WHD,"	20100302",,"	007932908","Texas Eastern Transmission, LP",C000094,20200124 15:20:32,Y,WILLIAMS OHIO VALLEY MIDSTREAM LLC,"	078470696",,N,,,
73659,"ANADARKO-MARSH CREEK TRAIL - CENTRE, PA",PA,CENTRE,3,R,A,WHD,"	20100521",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:40,Y,"ALTA MARCELLUS MIDSTREAM, LLC","	080649111",,N,,,
73664,"SAMSON CHARLTON/HILLEGASS, SOMERSET CO., PA",PA,SOMERSET,3,R,A,WHD,"	20100403",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:41,Y,"ONSHORE ROYALTIES, LLC","	","	0000030428",N,,,
73667,"HOT SPRING POWER PLANT, HOT SPRING CO, AR",AR,HOT SPRING,ETX,D,A,END,"	20110616",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:19:30,Y,"ENTERGY ARKANSAS, LLC","	006903298",,N,,,
73669,"TEXANA OPERATING/MASSEY FERGUSON GATHERING, SAN JACINTO CO.",TX,SAN JACINTO,STX,R,A,WHD,"	20111017",,"	007932908","Texas Eastern Transmission, LP",C000094,20200811 15:13:07,Y,TEXANA OPERATING COMPANY,"	","	0000030813",N,,,
73670,"SHERIDAN HOLDING COMPANY III,LLC/KING WILLIAMS, SHELBY CO.,",TX,SHELBY,ETX,R,A,WHD,"	20100520",,"	007932908","Texas Eastern Transmission, LP",C000094,20200804 17:24:02,Y,SHERIDAN PRODUCTION LLC,"	800210283",,N,,,
73671,"CNX GAS CO. LLC - MCQUAY, LOCUST HILL LL, GREENE CO., PA",PA,GREENE,2,R,A,WHD,"	20110826",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:32,Y,CNX GAS COMPANY LLC,"	088111906",,N,,,
73672,"ENERGY TRANSFER/TIGER PIPELINE BIENVILLE, LA",LA,BIENVILLE,ETX,R,A,WHD,"	20101201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"ETC TIGER PIPELINE, LLC","	","	0000029284",Y,C001013,"	78536",TEXAS EASTERN
73673,"WILLIAMS/SHAMROCK N. SALEM RD, FAYETTE CO., PA.",PA,FAYETTE,2,R,A,WHD,"	20110317",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:51:39,Y,"LAUREL MOUNTAIN MIDSTREAM OPERATING, LLC","	","	0000029340",N,,,
73674,"TARPON, WC 487, LAO",LA,WEST CAMERON,WLA,R,I,WHD,,"	20170403","	007932908","Texas Eastern Transmission, LP",C000094,20190731 09:35:19,Y,"TARPON OFFSHORE VENTURES, LP","	","	0000028835",N,,,
73677,"EASTERN SHORE NATURAL GAS HONEYBROOK - LANCASTER COUNTY, PA",PA,LANCASTER,3,D,A,INT,"	20101130",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:35,Y,EASTERN SHORE NATURAL GAS,"	002595932",,Y,C001275,"	99999",EASTERN SHORE - TETCO / 99999
73678,"DOMINION ENERGY TRANSMISSION, INC - CROOKED RUN, WESTMORELA",PA,WESTMORELAND,3,R,A,INT,"	20101029",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40223",TET - CROOKED RUN (DELMONT)
73679,XTO ENERGY. - ELSIE ADAMS #2 - PA.,PA,FAYETTE,2,R,A,WHD,"	20100824",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:36,Y,"PHILLIPS EXPLORATION, INC.","	106316920",,N,,,
73684,ETX-ENBRIDGE/WELLS LANDING - POLK,TX,POLK,ETX,D,A,INT,"	20110511",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,MIDCOAST PIPELINES (EAST TEXAS) L.P.,"	","	0000030810",Y,C001125,"	1022238",TECO WELLS LANDING
73686,ETX-ENBRIDGE/ZIDER - SHELBY,TX,SHELBY,ETX,R,A,INT,"	20110601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,MIDCOAST PIPELINES (EAST TEXAS) L.P.,"	","	0000030810",Y,C001125,"	1022244",SHELBY COUNTY SALES ULTRSONIC
73688,RICE POSEIDON MIDSTREAM-WAYNESBURG,PA,GREENE,2,R,I,WHD,,"	20200817","	007932908","Texas Eastern Transmission, LP",C000094,20200817 15:35:14,Y,EQM POSEIDON MIDSTREAM LLC,"	","	0000030841",N,,,
73694,SWEENY PLANT-CONOCO PIPELINE,TX,BRAZORIA,STX,D,A,END,"	20110818",,"	007932908","Texas Eastern Transmission, LP",C000094,20200713 14:33:24,Y,CONOCOPHILLIPS COMPANY,"	001368265",,N,,,
73696,GOMEX VR 282,OF,VERMILLION,WLA,R,I,WHD,,"	20190801","	007932908","Texas Eastern Transmission, LP",C000094,20190816 09:20:24,Y,"GOMEX ENERGY OFFSHORE, LTD.","	","	0000029103",N,,,
73697,"BACHTELL O&G/KEAHEY GATHERING-MARION CO., TX",TX,MARION,ETX,R,I,WHD,,"	20191218","	007932908","Texas Eastern Transmission, LP",C000094,20191218 15:20:17,Y,"BACHTELL OIL & GAS, LTD.","	","	0000029457",N,,,
73698,"ACADIAN GAS-HAYNESVILLE EXTENSION P/L, PT.COUPEE PARISH, LA",LA,POINTE COUPEE,ELA,R,A,INT,"	20111114",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,ACADIAN GAS PIPELINE SYSTEM,"	","	0000000010",Y,C000932,"	H32409",TE - FALLS RIVER
73699,"DOMINION ENERGY TRANSMISSION, INC - APPALCHIAN GATEWAY, WES",PA,WESTMORELAND,2,R,A,INT,"	20120906",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:37,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40225",TET - OAKFORD APP GATEWAYPP
73702,"ARENA OFFSHORE, LP -  EC 328B START-UP GAS",OF,EAST CAMERON,WLA,D,I,END,,"	20190901","	007932908","Texas Eastern Transmission, LP",C000094,20200825 14:53:42,Y,"ARENA OFFSHORE, LP","	131086030",,N,,,
73703,"WILLIAMS-TRANSCO, LOWER CHANCEFORD-YORK CO., PA.",PA,YORK,3,D,A,INT,"	20110830",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:42,Y,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC","	007933021",,Y,C000654,"	9006082",LOWER CHANCEFD M3627
73704,"WILLIAMS CANTARAL - RT 18, GREENE CO., PA.",PA,GREENE,2,R,A,WHD,"	20120705",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:51:39,Y,"LAUREL MOUNTAIN MIDSTREAM OPERATING, LLC","	","	0000029340",N,,,
73705,"EQT - /MORRIS II, GREENE CO., PA.",PA,GREENE,2,R,A,WHD,"	20111212",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:14:47,Y,"EQUITRANS, LP","	189569585",,Y,C000095,"	73705",MORRIS 2
73706,"EQT- BRADEN RUN, GREENE CO., PA.",PA,GREENE,2,R,A,WHD,"	20120406",,"	007932908","Texas Eastern Transmission, LP",C000094,20190802 15:20:36,Y,"EQUITRANS, LP","	189569585",,Y,C000095,"	18120",BRADEN RUN
73710,"VENTEX OPERATING, LINCOLN CO., MS",MS,LINCOLN,ELA,R,A,WHD,"	20120110",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,VENTEX OPERATING CORP.,"	","	0000029710",N,,,
73711,"NTE MIDDLETOWN ENERGY CENTER, BUTLER CO, OH",OH,BUTLER,2,D,A,END,"	20180328",,"	007932908","Texas Eastern Transmission, LP",C000094,20200424 10:20:27,Y,"NTE OHIO, LLC","	","	0000030649",N,,,
73712,"ENERGY CORPORATION OF AMERICA-RIDGE RD., GREENE CO., PA.",PA,GREENE,2,R,A,WHD,"	20120628",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:34,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	EB345",RIDGE ROAD
73713,"EQT - JEFFERSON, GREENE CO., PA.",PA,GREENE,2,R,A,WHD,"	20120723",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:14:47,Y,"EQUITRANS, LP","	189569585",,Y,C000095,"	73713",JEFFERSON
73714,DTE APPALACHIA GATHERING  HIGH NOON,PA,GREENE,2,R,A,WHD,"	20130415",,"	007932908","Texas Eastern Transmission, LP",C000094,20200124 15:20:32,Y,"DTE APPALACHIA GATHERING, LLC","	813886447",,N,,,
73715,"LANCASTER MUNICIPAL GAS COMPANY, FAIRFIELD CO., OH",OH,FAIRFIELD,2,D,A,LDC,"	20161128",,"	007932908","Texas Eastern Transmission, LP",C000094,20200521 08:23:07,Y,LANCASTER MUNICIPAL GAS,"	","	0000030542",N,,,
73716,"CAIMAN ENERGY - KINGWOOD ROAD, SOMERSET CO., PA.",PA,SOMERSET,2,R,A,WHD,"	20121017",,"	007932908","Texas Eastern Transmission, LP",C000094,20200804 17:21:11,Y,"CAIMAN PENN MIDSTREAM, LLC","	","	0000030097",N,,,
73717,ESENJAY PETROLEUM/HOBLIT UNIT #1-RUN 1,TX,GOLIAD,STX,R,I,WHD,,"	20160721","	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:53,Y,ESENJAY,"	092906734",,N,,,
73718,"COLUMBIA-MARIETTA, LANCASTER CO., PA",PA,LANCASTER,3,D,A,INT,"	20121106",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:42,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	C45",MARIETTA
73719,T2 GAS UTILITY LLC/REFUGIO INTERCONNECT,TX,REFUGIO,STX,R,A,WHD,"	20121222",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,T2 GAS UTILITY LLC,"	","	0000029869",N,,,
73721,"PSEG-BAYONNE, HUDSON CO., NJ",NJ,HUDSON,3,D,A,LDC,"	20180220",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:48,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
73722,CONED-MANHATTAN DELIVERY,NJ,HUDSON,3,D,A,LDC,"	20131031",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,"CONSOLIDATED EDISON COMPANY OF NEW YORK, INC.","	006982359",,N,,,
73723,"IMTT-BAYONNE, HUDSON CO, NJ",NJ,HUDSON,3,D,A,END,"	20200810",,"	007932908","Texas Eastern Transmission, LP",C000094,20200810 15:53:28,Y,IMTT-BAYONNE,"	","	0000030946",N,,,
73727,"COLUMBIA MIDSTREAM BIG PINE  WESTMORELAND CO.,  PA",PA,WESTMORELAND,3,R,A,WHD,"	20130708",,"	007932908","Texas Eastern Transmission, LP",C000094,20200228 13:41:08,Y,"UGI APPALACHIA, LLC","	079907681",,N,,,
73728,"EQT/MORRIS III, GREENE CO., PA",PA,GREENE,2,R,A,WHD,"	20130501",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:14:47,Y,"EQUITRANS, LP","	189569585",,Y,C000095,"	73728",MORRIS III
73729,"CENTERPOINT ENERGY - GRANITE MOUNTAIN QUARRY, PULASKI CO.,",AR,PULASKI,ETX,D,A,END,"	20130626",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:14,Y,CENTERPOINT ENERGY RESOURCES CORP DBA CENTERPOINT ENERGY ARKANSAS GAS,"	006948210",,N,,,
73730,TGP - WHEELERSBURG INTERCONNECT,OH,SCIOTO,2,D,A,INT,"	20121215",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:28,Y,"TENNESSEE GAS PIPELINE COMPANY,  L.L.C.","	001939164",,Y,C000020,"	412874",TET/TGP WHEELERSBURG: RIP 201 101.1
73731,"CAIMAN ENERGY-RITCHIE RD/BURKETT HOLLOW, BLAIR CO., PA",PA,BLAIR,3,R,A,WHD,"	20121221",,"	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:12:52,Y,"LPR OPERATING, LLC","	","	0000030339",N,,,
73732,"BLUE RACER MIDSTREAM-BERNE, MONROE CO.,OH",OH,MONROE,2,R,A,WHD,"	20150121",,"	007932908","Texas Eastern Transmission, LP",C000094,20200124 15:20:32,Y,"BLUE RACER MIDSTREAM, LLC","	","	0000030254",N,,,
73733,"CNX - MCQUAY III - CONE GATHERING, GREENE CO., PA.",PA,GREENE,2,R,A,WHD,"	20131108",,"	007932908","Texas Eastern Transmission, LP",C000094,20200124 15:20:32,Y,CNX GAS COMPANY LLC,"	088111906",,N,,,
73734,"MARK WEST - MAJORSVILLE, MARSHALL CO., WVA",WV,MARSHALL,2,R,A,WHD,"	20130724",,"	007932908","Texas Eastern Transmission, LP",C000094,20200116 09:20:34,Y,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, L.L.C.","	","	0000029512",N,,,
73735,BONANZA - STRIKE FORCE MIDSTREAM,OH,MONROE,2,R,A,WHD,"	20131203",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:30,Y,STRIKE FORCE SOUTH LLC,"	","	0000030468",N,,,
73736,"WILLIAMS OVM / OAK GROVE, CLAY WVA",WV,MARSHALL,2,R,A,WHD,"	20141204",,"	007932908","Texas Eastern Transmission, LP",C000094,20190910 07:16:36,Y,WILLIAMS OHIO VALLEY MIDSTREAM LLC,"	078470696",,N,,,
73807,NORTHSTAR OFFSHORE- SP 86-B BUYBACK @ SP 89,OF,SOUTH PASS,ELA,D,I,END,,"	20190325","	007932908","Texas Eastern Transmission, LP",C000094,20190723 15:41:50,Y,NORTHSTAR OFFSHORE VENTURES LLC,"	","	0000030624",N,,,
73808,"DOMINION ENERGY TRANSMISSION, INC - CRAYNE II, RT 188 GREEN",PA,WESTMORELAND,2,R,A,INT,"	20131107",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:33,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40226",TET - CRAYNE II
73809,"MONROE PIPELINE, REEDS ROAD, MONROE CO, OH",OH,MONROE,2,R,A,WHD,"	20131219",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:41:28,Y,MONROE PIPELINE LLC,"	","	0000030127",N,,,
73810,"AMP UP GOLIAD, LLC/GOEHRING GATHERING-FM 584-GOLIAD CO., TX",TX,GOLIAD,STX,R,A,WHD,"	20140213",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,"AMP UP GOLIAD, LLC","	","	0000030855",N,,,
73811,ENTERPRISE PRODUCTS/WALLACE JUNCTION,TX,CHAMBERS,STX,D,A,INT,"	20140802",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,ENTERPRISE TEXAS PIPELINE LLC,"	","	0000028779",Y,C000924,"	863354",TETCO WALLACE JUNCTION
73812,"MARKWEST UTICA SENECA  MONROE CO., OH",OH,MONROE,2,R,A,WHD,"	20131028",,"	007932908","Texas Eastern Transmission, LP",C000094,20200124 15:20:32,Y,"MARKWEST UTICA EMG, L.L.C.","	","	0000030079",N,,,
73813,"RICE POSEIDON MIDSTREAM - MCNAY RIDGE ROAD - GREENE CO., PA",PA,GREENE,2,R,A,WHD,"	20141002",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:13:27,Y,EQM POSEIDON MIDSTREAM LLC,"	","	0000030841",N,,,
73814,"GRAYMONT - PLEASANT GAP / WEAVER HILL ROAD, CENTRE CO., PA",PA,CENTRE,3,D,A,END,"	20140716",,"	007932908","Texas Eastern Transmission, LP",C000094,20200521 12:33:16,Y,"GRAYMONT (PA), INC.","	","	0000030222",N,,,
73815,"RICE POSEIDON MIDSTREAM / ROGERSVILLE - BARTON HOLLOW ROAD,",PA,GREENE,2,R,A,WHD,"	20141107",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:13:27,Y,EQM POSEIDON MIDSTREAM LLC,"	","	0000030841",N,,,
73816,"REGENCY-BIG RUN /TWP. ROAD 964, MONROE CO.OH",OH,MONROE,2,R,A,WHD,"	20151007",,"	007932908","Texas Eastern Transmission, LP",C000094,20200124 15:20:32,Y,OHIO RIVER SYSTEM LLC,"	","	0000030412",N,,,
73817,KMK OIL & GAS/BENTON #1,TX,MARION,ETX,R,A,WHD,"	20140403",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,KMK OIL AND GAS INC.,"	","	0000030175",N,,,
73818,DEWBRE PETROLEUM/MCGILL HEIRS #1-SANTA ROSE RANCH-KENEDY CO,TX,KENEDY,STX,R,A,WHD,"	20140303",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,DEWBRE PETROLEUM CORP,"	","	0000022464",N,,,
73819,TANA EXPLORATION BRETON SOUND BLOCK 25,OF,BRETON SOUND,ELA,R,A,WHD,"	20141120",,"	007932908","Texas Eastern Transmission, LP",C000094,20190807 09:20:22,Y,TANA EXPLORATION COMPANY LLC,"	118250393",,N,,,
73820,NRG ENERGY/BIG CAJUN II POWER PLANT-WOODMEN LANE,LA,POINTE COUPEE,ELA,D,A,END,"	20150326",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:26,Y,CLECO CAJUN LLC,"	081124848",,N,,,
73867,"RICE ENERGY-ALPHA/PETTIT ROAD, GREENE CO. PA",PA,GREENE,2,R,A,WHD,"	20150806",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:13:27,Y,EQM POSEIDON MIDSTREAM LLC,"	","	0000030841",N,,,
73868,"RICE ENERGY-OHIO/BOLTZ RIDGE ROAD, MONROE CO., OH",OH,MONROE,2,R,A,WHD,"	20150505",,"	007932908","Texas Eastern Transmission, LP",C000094,20200124 15:20:32,Y,EQM OLYMPUS MIDSTREAM LLC,"	","	0000030840",N,,,
73869,"RICE ENERGY-DENEX (TOMBSTONE) AKRON ROAD, GREENE CO., PA",PA,GREENE,2,R,A,WHD,"	20151215",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:13:27,Y,EQM POSEIDON MIDSTREAM LLC,"	","	0000030841",N,,,
73870,"DOMINION EAST OHIO-SWITZERLAND, MONROE CO., OH",OH,MONROE,2,R,A,INT,"	20141024",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:25:48,Y,THE EAST OHIO GAS COMPANY DBA DOMINION ENERGY OHIO,"	007900475",,N,,,
73871,"DOMINION ENERGY TRANSMISSION, INC - TL 558/WV RT. 2, MARSHA",WV,MARSHALL,2,D,A,INT,"	20150808",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:31,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40227",TET-KAMMER M&R
73874,"EUREKA HUNTER/KREBS RIDGE ROAD, MONROE CO., OH",OH,MONROE,2,R,A,WHD,"	20150211",,"	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:17:14,Y,"EUREKA MIDSTREAM, LLC","	","	0000030489",N,,,
73875,"MARKWEST-BEALLSVILLE/BOLON RIDGE ROAD, MONROE CO., OH",OH,MONROE,2,R,A,WHD,"	20150529",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:30,Y,"OHIO GATHERING COMPANY, L.L.C.","	078669698",,N,,,
73876,"ELLIOTT OIL&GAS/STEINDORF #1-FM 799-BEE CO.,TX",TX,BEE,STX,R,I,WHD,,"	20191218","	007932908","Texas Eastern Transmission, LP",C000094,20191218 12:35:15,Y,ELLIOTT OIL & GAS CO,"	617375605",,N,,,
